,Gender,Male,Animal,Friends,Family,Dead&Imaginary,Aggression/Friendliness,A/CIndex,F/CIndex,S/CIndex,NegativeEmotions
15891,1.0,0.666666667,0.0,0.0,0.083333333,0.0,0.75,0.07500000000000001,0.015151515181818181,0.010416666625,1
16922,1.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.1,0.045454545454545456,0.0,0
5915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
19812,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.045454545454545456,0.0625,0
8254,1.0,1.0,0.0,0.333333333,0.0,0.0,1.0,0.0666666667,0.0,0.0,1
6978,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.06,0.05454545454545454,0.0,1
12904,1.0,0.5,0.0,0.0,0.4,0.0,0.0,0.020000000000000004,0.018181818181818184,0.0,1
18666,1.0,0.555555556,0.315789474,0.153846154,0.230769231,0.0,0.4,0.0210526316,0.014354067000000002,0.006578947375,0
1413,1.0,1.0,0.0,0.25,0.25,0.0,0.0,0.0,0.022727272727272728,0.0,1
1130,1.0,0.625,0.0,0.125,0.1875,0.0,0.5,0.00625,0.005681818181818182,0.0,1
19080,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.23333333330000003,0.18181818181818182,0.0,0
15136,1.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,0.030303030272727273,0.0,1
9869,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363637,0.025,1
4691,1.0,0.6,0.0,0.090909091,0.090909091,0.0,0.0,0.0090909091,0.016528925636363635,0.011363636375,1
1621,1.0,0.571428571,0.071428571,0.0,0.230769231,0.0,0.0,0.0,0.006493506454545455,0.0,1
18270,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.15000000000000002,0.0,0.0,0
5129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11752,1.0,0.333333333,0.0,0.0,0.333333333,0.0,0.0,0.0,0.030303030272727273,0.041666666625,1
9303,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,1
4894,1.0,0.285714286,0.0,0.0,0.090909091,0.0,0.5,0.0181818182,0.016528925636363635,0.02272727275,1
19251,1.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.05,0.045454545454545456,0.09375,0
3298,1.0,1.0,0.166666667,0.6,0.0,0.0,0.2,0.033333333300000004,0.21212121209090912,0.145833333375,1
6443,1.0,0.666666667,0.0,0.0,0.142857143,0.0,1.0,0.042857142900000006,0.025974026,0.0,1
8319,1.0,0.666666667,0.0,0.285714286,0.142857143,0.0,0.0,0.0,0.012987013,0.0,1
9529,1.0,0.333333333,0.0,0.0,0.166666667,0.0,1.0,0.0166666667,0.0,0.0,1
15857,1.0,0.0,0.0,0.2,0.0,0.0,0.333333333,0.1,0.03636363636363637,0.025,1
15390,1.0,1.0,0.333333333,0.0,0.5,0.0,0.6,0.1,0.09090909090909091,0.0,1
11709,1.0,0.333333333,0.0,0.0,0.333333333,0.0,0.666666667,0.022222222200000002,0.020202020181818183,0.0,1
7449,1.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.05454545454545454,0.025,1
18573,1.0,0.333333333,0.166666667,0.0,0.4,0.0,1.0,0.0666666667,0.015151515181818181,0.0,0
8441,1.0,0.666666667,0.111111111,0.125,0.125,0.0,1.0,0.033333333300000004,0.0,0.0,0
10113,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,1
9260,1.0,0.333333333,0.125,0.285714286,0.142857143,0.0,0.5,0.025,0.011363636363636364,0.0,1
9394,1.0,0.25,0.2,0.0,0.25,0.0,1.0,0.010000000000000002,0.0,0.0125,1
15247,1.0,1.0,0.0,0.2,0.0,0.0,1.0,0.16000000000000003,0.0,0.0,1
422,1.0,0.0,0.0,0.0,0.166666667,0.0,0.0,0.0,0.015151515181818181,0.0,1
16954,1.0,0.0,0.0,0.0,0.333333333,0.0,0.25,0.033333333300000004,0.09090909090909091,0.0,1
10658,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030272727273,0.041666666625,1
8481,1.0,0.75,0.0,0.181818182,0.090909091,0.0,0.0,0.0,0.0,0.0,0
8214,1.0,0.5,0.0,0.0,0.4,0.0,1.0,0.04000000000000001,0.018181818181818184,0.0,1
18910,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30000000000000004,0.0,0.0,0
5226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
483,1.0,1.0,0.0,0.0,0.666666667,0.0,0.0,0.0,0.030303030272727273,0.0,1
3846,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.07272727272727274,0.0,1
10029,1.0,0.666666667,0.166666667,0.0,0.0,0.0,0.8,0.0666666667,0.015151515181818181,0.0,1
1315,1.0,0.333333333,0.0,0.125,0.25,0.0,0.5,0.037500000000000006,0.03409090909090909,0.0,1
17838,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.025,1
14514,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.15000000000000002,0.0,0.0,0
17916,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.2,0.09090909090909091,0.0,1
12078,1.0,1.0,0.0,0.0,0.1,0.0,0.25,0.020000000000000004,0.03636363636363637,0.05,1
1576,1.0,0.666666667,0.0,0.166666667,0.0,0.0,1.0,0.033333333300000004,0.0,0.0,1
12340,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1
10502,1.0,0.333333333,0.0,0.125,0.125,0.0,0.0,0.037500000000000006,0.0,0.0,1
17788,1.0,0.714285714,0.0,0.157894737,0.052631579,0.0,0.0,0.0052631579,0.0,0.0,1
20678,1.0,1.0,0.0,0.2,0.2,0.0,1.0,0.08000000000000002,0.0,0.0,1
13038,1.0,0.0,0.0,0.2,0.2,0.0,0.333333333,0.06,0.05454545454545454,0.0,1
5182,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
9014,1.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,0.06060606063636364,0.0,1
1989,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.09090909090909091,0.0,1
19417,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,1
15393,1.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.2,0.09090909090909091,0.0,1
17620,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.025,0.0,0.0,1
9683,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9262,1.0,0.5,0.0,0.333333333,0.0,0.0,1.0,0.033333333300000004,0.030303030272727273,0.0,1
16059,1.0,0.583333333,0.0,0.103448276,0.103448276,0.0,1.0,0.0344827586,0.003134796272727273,0.0,0
121,1.0,0.333333333,0.083333333,0.090909091,0.181818182,0.0,0.666666667,0.0166666667,0.007575757545454545,0.020833333375,1
2609,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,1
20124,1.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.033333333300000004,0.030303030272727273,0.0,0
7588,1.0,1.0,0.0,0.428571429,0.142857143,0.0,0.0,0.0571428571,0.0,0.0,1
4641,1.0,0.333333333,0.0,0.0,0.285714286,0.0,1.0,0.0285714286,0.0,0.0,1
953,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.09090909090909091,0.0,1
4767,1.0,0.333333333,0.052631579,0.111111111,0.166666667,0.0,0.0,0.0,0.004784689,0.0,1
18059,1.0,1.0,0.0,0.25,0.25,0.0,0.0,0.025,0.022727272727272728,0.0,0
16598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0
15872,1.0,0.333333333,0.0625,0.066666667,0.2,0.0,0.75,0.1,0.017045454545454544,0.0234375,1
6181,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.033333333300000004,0.06060606063636364,0.0,0
1270,1.0,0.0,0.0,0.25,0.0,0.0,1.0,0.07500000000000001,0.022727272727272728,0.03125,1
19420,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1691,1.0,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.030303030272727273,0.0,1
18213,1.0,0.5,0.0,0.25,0.0,0.0,0.666666667,0.05,0.022727272727272728,0.0,0
17531,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10609,1.0,0.555555556,0.043478261,0.0,0.181818182,0.0,1.0,0.008695652199999999,0.0,0.005434782625,1
11498,1.0,0.555555556,0.0,0.058823529,0.058823529,0.0,1.0,0.0352941176,0.0,0.007352941125,1
19964,1.0,0.5,0.076923077,0.0,0.25,0.0,1.0,0.0692307692,0.0,0.0,0
6903,1.0,0.75,0.0,0.222222222,0.111111111,0.0,0.941176471,0.24444444440000002,0.010101010090909092,0.0555555555,1
2974,1.0,0.25,0.0,0.333333333,0.333333333,0.0,1.0,0.0166666667,0.015151515181818181,0.0,1
8468,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.05,0.0,0.0,0
17960,1.0,1.0,0.0,0.25,0.25,0.0,0.0,0.025,0.0,0.0,1
5763,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.0,0.0,1
7884,1.0,0.5,0.0,0.2,0.6,0.0,0.0,0.020000000000000004,0.0,0.0,1
12165,1.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1
1208,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.018181818181818184,0.0,1
17920,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1333333333,0.0,0.0,1
12824,1.0,0.5,0.0,0.142857143,0.142857143,0.0,0.0,0.0,0.0,0.0,1
15026,1.0,0.0,0.0,0.166666667,0.333333333,0.0,1.0,0.15000000000000002,0.0,0.020833333375,0
13123,1.0,0.75,0.0,0.285714286,0.142857143,0.0,0.333333333,0.0285714286,0.025974026,0.0,0
9334,1.0,0.666666667,0.142857143,0.0,0.333333333,0.0,1.0,0.042857142900000006,0.0,0.0,1
1090,1.0,0.5,0.0625,0.2,0.066666667,0.0,0.6,0.0625,0.07954545454545454,0.0078125,1
3120,1.0,0.2,0.0,0.2,0.266666667,0.0,0.5,0.006666666700000001,0.018181818181818184,0.016666666625,1
11585,1.0,0.5,0.0,0.0,0.333333333,0.0,0.5,0.0666666667,0.06060606063636364,0.0,1
10590,1.0,0.166666667,0.076923077,0.083333333,0.25,0.0,1.0,0.08461538460000001,0.0,0.0,1
15371,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1
1533,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5459,1.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.25,0.13636363636363635,0.125,1
1411,1.0,0.5,0.0,0.0,0.2,0.0,1.0,0.020000000000000004,0.018181818181818184,0.0,1
20707,1.0,0.666666667,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1
15370,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.025,0.0,0.0,1
2614,1.0,0.5,0.125,0.142857143,0.285714286,0.0,0.0,0.0,0.0,0.0,1
2636,1.0,0.5,0.0,0.142857143,0.142857143,0.0,0.0,0.0285714286,0.09090909090909091,0.0,1
14167,1.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0
6501,1.0,1.0,0.0,0.166666667,0.0,0.0,1.0,0.0666666667,0.015151515181818181,0.0,1
2664,1.0,0.666666667,0.0,0.0,0.222222222,0.0,0.666666667,0.0888888889,0.020202020181818183,0.02777777775,1
9958,1.0,0.476190476,0.024390244,0.05,0.175,0.0,0.0,0.0,0.0,0.0,1
11117,1.0,0.428571429,0.052631579,0.055555556,0.055555556,0.0,0.0,0.0052631579,0.014354067000000002,0.019736842125,1
6760,1.0,1.0,0.0,0.166666667,0.0,0.0,1.0,0.1,0.015151515181818181,0.020833333375,1
13347,1.0,0.75,0.0,0.181818182,0.090909091,0.0,0.5,0.0045454545,0.004132231363636363,0.0,0
7375,1.0,0.0,0.0,0.0,0.333333333,0.0,1.0,0.16666666670000002,0.0,0.0,1
11822,1.0,0.666666667,0.0,0.066666667,0.066666667,0.0,1.0,0.0666666667,0.006060606090909091,0.0,1
15058,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,1
18320,1.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.033333333300000004,0.06060606063636364,0.0,0
16190,1.0,1.0,0.142857143,0.0,0.166666667,0.0,0.0,0.0142857143,0.012987013,0.017857142875,1
13577,1.0,1.0,0.0,0.166666667,0.5,0.0,1.0,0.0166666667,0.0,0.0,0
16615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20157,1.0,0.25,0.0,0.333333333,0.0,0.0,0.5,0.033333333300000004,0.015151515181818181,0.020833333375,0
15794,1.0,1.0,0.0,0.142857143,0.285714286,0.0,0.0,0.042857142900000006,0.012987013,0.0,1
14438,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
5584,1.0,0.375,0.0,0.047619048,0.142857143,0.0,0.5,0.0142857143,0.004329004363636363,0.0,0
1767,1.0,0.5,0.222222222,0.071428571,0.357142857,0.0,0.0,0.0,0.010101010090909092,0.0,1
7775,1.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.041666666625,1
10262,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.033333333300000004,0.045454545454545456,0.0,1
13246,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0166666667,0.030303030272727273,0.0,0
18471,1.0,0.25,0.0,0.142857143,0.428571429,0.0,0.5,0.0142857143,0.038961039,0.0,0
11547,1.0,0.666666667,0.0,0.0,0.1,0.0,1.0,0.010000000000000002,0.0,0.0,1
8035,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.033333333300000004,0.0,0.041666666625,1
17418,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5502,1.0,1.0,0.666666667,0.0,1.0,0.0,1.0,0.1333333333,0.0,0.0,0
11019,1.0,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.018181818181818184,0.0125,1
15909,1.0,0.5,0.0,0.142857143,0.285714286,0.0,1.0,0.1,0.0,0.0,1
7691,1.0,0.5,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,1
4738,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10935,1.0,0.263157895,0.057692308,0.040816327,0.142857143,0.0,1.0,0.0038461538000000004,0.0,0.0,1
8143,1.0,0.0,0.0,0.0,0.25,0.0,0.5,0.025,0.022727272727272728,0.03125,1
1002,1.0,0.5,0.0,0.222222222,0.0,0.0,0.333333333,0.1444444444,0.1111111110909091,0.02777777775,1
16858,1.0,1.0,0.0,0.166666667,0.0,0.0,0.5,0.0166666667,0.015151515181818181,0.0,1
15608,1.0,0.666666667,0.0,0.090909091,0.272727273,0.0,0.5,0.0363636364,0.024793388454545453,0.0,1
5970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0625,1
8778,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.020000000000000004,0.0,0.0,1
16460,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7000000000000001,0.0,0.0,0
6586,1.0,0.5,0.0,0.090909091,0.181818182,0.0,0.666666667,0.0272727273,0.03305785127272727,0.0,1
5685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13082,1.0,0.6,0.0,0.142857143,0.428571429,0.0,1.0,0.0571428571,0.025974026,0.017857142875,0
13533,1.0,0.75,0.0,0.181818182,0.272727273,0.0,0.0,0.0090909091,0.008264462818181818,0.0,0
15052,1.0,1.0,0.0,0.0,0.25,0.0,0.25,0.025,0.09090909090909091,0.03125,1
2146,1.0,0.0,0.25,0.0,0.333333333,0.0,0.714285714,0.125,0.022727272727272728,0.0,1
10423,1.0,0.5,0.0,0.0,0.25,0.0,1.0,0.07500000000000001,0.022727272727272728,0.03125,1
2662,1.0,0.5,0.0,0.333333333,0.0,0.0,1.0,0.0666666667,0.0,0.083333333375,1
9731,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10076,1.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.05454545454545454,0.0,1
4339,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.05,0.0,0.0,1
3194,1.0,0.333333333,0.0,0.166666667,0.25,0.0,0.0,0.0083333333,0.0,0.020833333375,1
19550,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2953,1.0,0.25,0.125,0.142857143,0.285714286,0.0,0.0,0.0,0.011363636363636364,0.0,1
7019,1.0,0.333333333,0.0,0.0,0.181818182,0.0,0.0,0.0272727273,0.024793388454545453,0.011363636375,1
14129,1.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0
4245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,1
2310,1.0,0.545454545,0.029411765,0.121212121,0.181818182,0.0,0.5,0.0029411765,0.0026737968181818183,0.01102941175,1
5711,1.0,0.0,0.0,0.090909091,0.181818182,0.0,0.0,0.0,0.0,0.0,1
17743,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.125,1
11825,1.0,0.0,0.0,0.0,0.2,0.0,1.0,0.020000000000000004,0.0,0.0,1
16137,1.0,0.461538462,0.048780488,0.102564103,0.153846154,0.0,0.666666667,0.0048780488,0.002217294909090909,0.0,1
3795,1.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1
17405,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.15000000000000002,0.0,0.0,0
1280,1.0,0.8,0.0,0.125,0.125,0.0,0.25,0.0125,0.045454545454545456,0.0625,1
6366,1.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.033333333300000004,0.09090909090909091,0.0,1
4436,1.0,0.0,0.0,0.25,0.25,0.0,0.571428571,0.1,0.09090909090909091,0.0,1
11640,1.0,0.25,0.0,0.066666667,0.066666667,0.0,0.8,0.0666666667,0.024242424272727277,0.025,1
13181,1.0,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.015151515181818181,0.0,0
12735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.13636363636363635,0.0625,1
20167,1.0,0.6,0.0,0.142857143,0.142857143,0.0,1.0,0.0285714286,0.0,0.0,0
5244,1.0,0.2,0.0,0.1,0.5,0.0,0.0,0.0,0.018181818181818184,0.0,0
19748,1.0,0.666666667,0.0,0.375,0.125,0.0,0.5,0.0125,0.011363636363636364,0.0,0
6335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515181818181,0.0,1
4625,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666670000002,0.0,0.0,1
8801,1.0,0.333333333,0.0,0.214285714,0.214285714,0.0,0.0,0.0,0.0,0.0,1
222,1.0,1.0,0.0,0.333333333,0.0,0.0,0.5,0.0666666667,0.06060606063636364,0.041666666625,1
3545,1.0,0.6,0.047619048,0.2,0.15,0.0,0.285714286,0.0285714286,0.05194805190909091,0.041666666625,1
20566,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.05,0.0,0.0,1
2442,1.0,0.666666667,0.058823529,0.125,0.125,0.0,0.9375,0.09411764710000001,0.010695187181818182,0.0,1
15489,1.0,0.5,0.0,0.166666667,0.0,0.0,1.0,0.0166666667,0.0,0.0,1
10069,1.0,0.4,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1
1972,1.0,0.5,0.0,0.125,0.125,0.0,1.0,0.025,0.0,0.015625,1
1570,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.025,0.09090909090909091,0.0,1
2281,1.0,0.5,0.0,0.117647059,0.117647059,0.0,0.75,0.0294117647,0.010695187181818182,0.0,1
7201,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.09090909090909091,0.0,1
2021,1.0,1.0,0.0,0.2,0.0,0.0,1.0,0.18000000000000002,0.03636363636363637,0.0,1
19842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.018181818181818184,0.0,1
13671,1.0,1.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0,0.125,0
19597,1.0,0.0,0.0,0.166666667,0.166666667,0.0,1.0,0.0166666667,0.015151515181818181,0.0,1
2556,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.025,0.022727272727272728,0.15625,1
5472,1.0,0.75,0.0,0.0,0.166666667,0.0,0.666666667,0.033333333300000004,0.015151515181818181,0.0,0
12799,1.0,0.5,0.083333333,0.0,0.0,0.0,0.0,0.0666666667,0.007575757545454545,0.010416666625,1
3344,1.0,0.5,0.0,0.142857143,0.285714286,0.0,1.0,0.0285714286,0.0,0.0,1
902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.09090909090909091,0.0,1
8451,1.0,0.0,0.333333333,0.0,0.0,0.0,0.666666667,0.0666666667,0.030303030272727273,0.083333333375,0
181,1.0,0.666666667,0.0,0.0,0.0,0.0,0.8,0.0625,0.022727272727272728,0.0,1
10610,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.033333333300000004,0.015151515181818181,0.020833333375,1
16700,1.0,0.6,0.090909091,0.1,0.0,0.0,0.5,0.0363636364,0.024793388454545453,0.0,0
1853,1.0,0.0,0.0,0.333333333,0.333333333,0.0,0.0,0.0,0.030303030272727273,0.0,1
4794,1.0,0.6,0.0,0.0,0.25,0.0,1.0,0.037500000000000006,0.022727272727272728,0.03125,1
17361,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20323,1.0,1.0,0.0,0.0,0.0,0.0,0.666666667,0.125,0.045454545454545456,0.0,0
9859,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5928,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1458,1.0,0.5,0.333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
6002,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.1,0.0,0.0,1
15680,1.0,0.666666667,0.0,0.0,0.222222222,0.0,0.666666667,0.0777777778,0.010101010090909092,0.0,1
6625,1.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0142857143,0.012987013,0.017857142875,1
16257,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.05,0.045454545454545456,0.0,1
1926,1.0,0.5,0.166666667,0.2,0.0,0.0,0.5,0.0666666667,0.030303030272727273,0.020833333375,1
6244,1.0,0.0,0.0,0.166666667,0.166666667,0.0,0.375,0.0666666667,0.1060606060909091,0.020833333375,0
15881,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.05,0.045454545454545456,0.0,1
19157,1.0,0.75,0.090909091,0.2,0.1,0.0,1.0,0.0090909091,0.0,0.0,0
3656,1.0,0.666666667,0.0,0.285714286,0.0,0.0,1.0,0.0285714286,0.0,0.0,1
7745,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,1
14444,1.0,1.0,0.0,0.2,0.0,0.0,1.0,0.06999999999999999,0.009090909090909092,0.0,0
10013,1.0,0.666666667,0.0,0.0,0.1,0.0,0.0,0.0,0.018181818181818184,0.0125,1
8935,1.0,0.666666667,0.0,0.2,0.2,0.0,0.714285714,0.06,0.018181818181818184,0.0125,1
13186,1.0,0.75,0.0,0.0,0.25,0.0,0.5,0.025,0.022727272727272728,0.0,0
6418,1.0,1.0,0.0,0.066666667,0.066666667,0.0,0.8,0.0666666667,0.03636363636363637,0.016666666625,1
14845,1.0,1.0,0.0,0.333333333,0.0,0.0,1.0,0.0666666667,0.0,0.0,0
6293,1.0,0.615384615,0.0,0.147058824,0.058823529,0.0,0.0,0.0029411765,0.0026737968181818183,0.0,1
19407,1.0,0.75,0.0,0.125,0.375,0.0,1.0,0.025,0.0,0.0,1
13235,1.0,0.5,0.0,0.181818182,0.363636364,0.0,1.0,0.0363636364,0.0,0.0,0
4741,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.15000000000000002,0.0,0.0,1
8612,1.0,0.0,0.0,0.25,0.0,0.0,1.0,0.05,0.0,0.0,1
13672,1.0,0.0,0.0,0.333333333,0.0,0.0,1.0,0.0666666667,0.0,0.0,0
12302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7626,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.04000000000000001,0.018181818181818184,0.0,1
17573,1.0,0.0,0.0,0.0,0.2,0.0,0.5,0.020000000000000004,0.018181818181818184,0.025,1
15367,1.0,0.0,0.0,0.166666667,0.166666667,0.0,1.0,0.0166666667,0.0,0.0,1
3999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333375,1
7048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11897,1.0,0.285714286,0.0,0.133333333,0.133333333,0.0,0.5,0.033333333300000004,0.006060606090909091,0.0,1
15814,1.0,0.0,0.111111111,0.25,0.375,0.0,0.0,0.011111111100000001,0.020202020181818183,0.013888888875,1
2086,1.0,0.333333333,0.0,0.0,0.75,0.0,0.0,0.0,0.045454545454545456,0.09375,1
6328,1.0,0.5,0.0,0.333333333,0.111111111,0.0,0.25,0.022222222200000002,0.030303030272727273,0.013888888875,1
9270,1.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.020000000000000004,0.03636363636363637,0.025,1
6934,1.0,1.0,0.0,0.2,0.0,0.0,0.5,0.1,0.03636363636363637,0.0,1
2589,1.0,1.0,0.0,0.333333333,0.333333333,0.0,0.0,0.033333333300000004,0.0,0.0,1
20729,1.0,0.0,0.0,0.0,0.2,0.0,1.0,0.04000000000000001,0.0,0.0,1
13197,1.0,1.0,0.0,0.25,0.125,0.0,0.0,0.0,0.011363636363636364,0.0,0
19340,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.05,0.13636363636363635,0.1875,1
4527,1.0,0.0,0.428571429,0.0,0.5,0.0,0.0,0.0571428571,0.0,0.0,1
17276,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.03125,0
11358,1.0,1.0,0.0,0.0,0.090909091,0.0,0.5,0.0181818182,0.008264462818181818,0.0,1
4254,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.05,0.022727272727272728,0.0,1
19411,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1
14710,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0
20164,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.045454545454545456,0.0,0
12822,1.0,0.333333333,0.0,0.0,0.6,0.0,0.8,0.12,0.018181818181818184,0.025,1
19979,1.0,0.0,0.0,0.0,0.333333333,0.0,1.0,0.033333333300000004,0.0,0.0,0
4229,1.0,0.5,0.0,0.2,0.2,0.0,1.0,0.010000000000000002,0.0,0.0,1
20630,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.30000000000000004,0.0,0.0,0
884,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.05,0.09090909090909091,0.0625,1
1039,1.0,0.75,0.0,0.095238095,0.19047619,0.0,0.25,0.0047619048,0.01731601727272727,0.02380952375,1
